"from_station,Acton Town,Aldgate,Aldgate East,Alperton,Amersham,Angel,Archway,Arnos Grove,Arsenal,Baker Street,Balham,Bank,Barbican,Barking,Barkingside,Barons Court,Bayswater,Becontree,Belsize Park,Bermondsey,Bethnal Green,Blackfriars,Blackhorse Road,Bond Street,Borough,Boston Manor,Bounds Green,Bow Road,Brent Cross,Brixton,Bromley-By-Bow,Buckhurst Hill,Burnt Oak,Caledonian Road,Camden Town,Canada Water,Canary Wharf,Canning Town,Cannon Street,Canons Park,Chalfont & Latimer,Chalk Farm,Chancery Lane,Charing Cross,Chesham,Chigwell,Chiswick Park,Chorleywood,Clapham Common,Clapham North,Clapham South,Cockfosters,Colindale,Colliers Wood,Covent Garden,Croxley,Dagenham East,Dagenham Heathway,Debden,Dollis Hill,Ealing Broadway,Ealing Common,Earl's Court,East Acton,East Finchley,East Ham,East Putney,Eastcote,Edgware,Edgware Road (B),Edgware Road (C),Elephant & Castle,Elm Park,Embankment,Epping,Euston,Euston Square,Fairlop,Farringdon,Finchley Central,Finchley Road,Finsbury Park,Fulham Broadway,Gants Hill,Gloucester Road,Golders Green,Goldhawk Road,Goodge Street,Grange Hill,Great Portland Street,Green Park,Greenford,Gunnersbury,Hainault,Hammersmith,Hampstead,Hanger Lane,Harlesden,Harrow & Wealdston,Harrow-on-the-Hill,Hatton Cross,Heathrow Terminal 4,Heathrow Terminals 123,Hendon Central,High Barnet,High Street Kensington,Highbury & Islington,Highgate,Hillingdon,Holborn,Holland Park,Holloway Road,Hornchurch,Hounslow Central,Hounslow East,Hounslow West,Hyde Park Corner,Ickenham,Kennington,Kensal Green,Kensington (Olympia),Kentish Town,Kenton,Kew Gardens,Kilburn,Kilburn Park,King's Cross St. Pancras,Kingsbury,Knightsbridge,Ladbroke Grove,Lambeth North,Lancaster Gate,Latimer Road,Leicester Square,Leyton,Leytonstone,Liverpool Street,London Bridge,Loughton,Maida Vale,Manor House,Mansion House,Marble Arch,Marylebone,Mile End,Mill Hill East,Moor Park,Moorgate,Morden,Mornington Crescent,Neasden,Newbury Park,North Acton,North Ealing,North Greenwich,North Harrow,North Wembley,Northfields,Northolt,Northwick Park,Northwood,Northwood Hills,Notting Hill Gate,Oakwood,Old Street,Osterley,Oval,Oxford Circus,Paddington,Park Royal,Parsons Green,Perivale,Picadilly Circus,Pimlico,Pinner,Plaistow,Preston Road,Putney Bridge,Queen's Park,Queensbury,Queensway,Ravenscourt Park,Rayners Lane,Redbridge,Regent's Park,Richmond,Rickmansworth,Roding Valley,Royal Oak,Ruislip,Ruislip Gardens,Ruislip Manor,Russell Square,Seven Sisters,Shepherd's Bush (C),Shepherd's Bush (H),Sloane Square,Snaresbrook,South Ealing,South Harrow,South Kensington,South Kenton,South Ruislip,South Wimbledon,South Woodford,Southfields,Southgate,Southwark,St. James's Park,St. John's Wood,St. Paul's,Stamford Brook,Stanmore,Stepney Green,Stockwell,Stonebridge Park,Stratford,Sudbury Hill,Sudbury Town,Swiss Cottage,Temple,Theydon Bois,Tooting Bec,Tooting Broadway,Tottenham Court Road,Tottenham Hale,Totteridge & Whetstone,Tower Hill,Tufnell Park,Turnham Green,Turnpike Lane,Upminster,Upminster Bridge,Upney,Upton Park,Uxbridge,Vauxhall,Victoria,Walthamstow Central,Wanstead,Warren Street,Warwick Avenue,Waterloo,Watford,Wembley Central,Wembley Park,West Acton,West Brompton,West Finchley,West Ham,West Hampstead,West Harrow,West Kensington,West Ruislip,Westbourne Park,Westminster,White City,Whitechapel,Willesden Green,Willesden Junction,Wimbledon,Wimbledon Park,Wood Green,Woodford,Woodside Park,All"
"Kensington (Olympia),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0"
"Kentish Town,0,19,20,0,0,118,474,0,5,80,2,165,47,0,0,3,3,0,127,7,12,45,1,159,6,0,1,2,6,19,1,0,1,29,601,16,21,2,16,0,0,141,77,59,0,0,0,0,3,3,2,0,5,0,46,0,0,0,0,0,1,0,11,1,94,0,1,0,1,10,15,22,0,65,0,467,105,0,140,24,10,66,5,0,12,62,0,66,0,50,161,0,0,0,14,73,0,0,0,0,0,0,0,14,3,10,209,153,0,144,4,24,0,0,0,0,14,0,6,1,0,0,0,0,4,3,777,0,35,5,5,15,2,102,0,0,135,79,0,3,9,17,48,33,5,3,0,94,0,116,0,0,1,0,3,0,0,0,0,0,0,0,17,0,80,0,6,437,92,0,3,0,118,17,0,0,0,2,4,0,11,1,0,0,16,1,0,0,4,0,0,0,53,27,18,1,30,0,0,0,45,0,0,0,0,1,0,37,35,15,40,0,0,4,5,0,11,0,0,10,30,0,0,1,209,4,1,26,238,1,5,0,0,0,0,0,46,178,7,0,239,5,217,0,0,0,0,3,2,1,9,0,2,0,4,55,7,23,2,1,2,0,5,0,3,8363.0"
"Kenton,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,1568.0"
"Kew Gardens,28,0,0,2,0,0,0,0,0,3,0,2,0,0,0,21,1,0,0,0,0,1,0,3,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,28,0,0,0,0,0,0,0,1,0,0,0,0,0,77,9,25,1,0,0,3,0,0,1,1,1,0,1,0,2,1,0,0,0,0,0,11,0,10,0,7,0,0,1,6,0,99,0,215,0,1,0,0,0,0,0,0,0,0,11,1,0,0,2,2,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,3,0,5,9,0,2,6,2,0,0,1,2,0,0,0,0,2,2,0,0,0,1,0,0,0,0,5,2,0,0,0,9,0,0,0,0,8,0,0,1,0,7,14,4,7,0,3,1,0,0,0,4,1,0,3,25,0,0,0,2642,0,0,1,0,0,0,0,0,8,10,6,0,9,0,20,0,0,0,0,1,0,1,2,0,0,29,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,85,0,0,0,0,0,0,4,14,0,0,1,1,5,0,0,0,1,7,0,0,0,0,10,0,4,2,3,0,0,0,4,0,0,0,0,3591.0"
"Kilburn,0,6,7,0,0,40,6,0,2,301,2,74,16,0,0,5,12,0,6,4,4,28,0,214,4,0,0,1,0,19,0,0,0,10,27,9,9,1,10,2,0,6,41,37,0,0,0,0,3,3,2,0,0,0,27,0,0,0,0,166,3,0,19,3,1,0,2,0,0,37,55,14,0,41,0,79,93,0,48,0,806,23,9,0,13,3,2,22,0,79,165,0,0,0,24,3,1,1,0,4,0,0,0,1,0,24,71,2,0,77,8,8,0,0,0,0,15,0,4,3,0,11,0,0,0,10,265,11,35,19,3,20,7,59,0,0,46,44,0,13,3,11,65,124,2,0,0,32,0,10,95,0,3,0,1,0,0,0,0,4,0,0,41,0,27,0,4,346,347,0,6,0,94,18,0,0,8,3,14,7,15,1,1,0,32,2,0,0,13,0,0,0,18,9,43,4,31,0,0,0,45,0,0,0,0,1,0,24,30,285,21,1,3,2,5,1,4,0,0,472,19,0,0,1,113,1,0,11,3,1,2,0,0,0,0,0,47,182,2,0,66,19,138,0,0,119,0,5,0,0,1350,0,4,0,16,47,17,8,752,5,3,0,2,0,0,8671.0"
"Kilburn Park,1,2,2,0,0,13,2,0,1,98,1,24,5,0,0,8,18,0,2,1,1,9,0,70,1,0,0,0,0,6,0,0,0,3,9,3,3,0,3,0,0,2,13,12,0,0,1,0,1,1,1,0,0,0,9,0,0,0,0,1,4,0,28,4,0,0,3,0,0,28,44,5,0,14,0,26,30,0,16,0,13,7,13,0,19,1,3,7,0,26,54,0,1,0,36,1,1,20,3,0,0,0,0,0,0,35,23,1,0,25,13,3,0,0,0,0,5,0,1,46,1,4,0,1,4,0,87,0,12,28,1,13,11,19,0,0,15,15,0,104,1,3,21,60,1,0,0,10,0,3,0,0,5,0,0,0,1,0,0,0,0,0,60,0,9,0,1,113,517,0,8,0,31,6,0,0,0,4,246,0,22,2,0,0,11,3,0,0,20,0,0,0,6,3,64,6,11,0,0,0,39,0,0,0,0,1,0,8,10,18,7,1,0,1,2,9,1,0,0,12,6,0,0,0,37,0,0,4,1,2,1,0,0,0,0,0,15,59,1,0,22,76,45,0,9,0,0,8,0,0,11,0,6,0,23,15,26,3,2,98,5,0,1,0,0,3034.0"
"King's Cross St. Pancras,2,347,371,0,0,2192,339,8,99,1462,15,3062,868,7,0,28,59,0,311,122,225,505,24,1452,100,0,19,29,15,172,14,0,3,531,1476,302,386,46,185,0,0,345,1429,667,0,0,2,0,31,25,14,1,12,1,710,0,0,0,0,8,13,1,102,14,67,6,12,0,3,181,268,253,0,740,0,4262,1952,0,2613,17,188,1229,45,0,110,152,8,604,0,933,1472,0,2,0,129,180,4,5,1,0,0,0,0,35,2,115,3886,109,0,2675,41,443,0,0,0,0,130,0,68,12,2,587,0,2,65,49,0,1,315,93,60,134,36,1153,9,4,2515,1472,0,61,168,189,439,603,95,2,0,1753,2,515,4,0,16,0,53,0,0,1,0,0,0,0,197,1,1497,0,73,3987,1688,0,30,1,1191,159,0,6,0,16,66,0,104,7,0,0,156,10,0,0,65,0,0,0,993,502,209,19,274,1,1,0,407,0,0,0,1,5,7,422,400,274,740,4,0,84,47,2,210,0,0,184,342,0,4,6,1907,69,1,491,170,7,99,0,0,0,6,0,420,1626,122,1,2177,90,2453,0,2,6,1,28,1,21,159,0,22,0,76,626,84,429,35,26,17,1,86,0,2,77154.0"
"Kingsbury,0,1,1,2,0,4,1,0,0,28,0,7,1,0,0,0,1,0,1,0,0,3,0,20,0,0,0,0,0,2,0,0,0,1,3,1,1,0,1,324,0,1,4,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,146,1,0,2,0,0,0,0,3,0,3,5,1,0,4,0,7,8,0,4,0,74,2,1,0,1,0,0,2,0,7,15,0,0,0,2,0,0,0,0,76,0,0,0,0,0,2,7,0,0,7,1,1,0,0,0,0,1,0,0,0,0,1,0,0,123,1,24,0,3,2,0,2,1,5,0,0,4,4,0,1,0,1,6,11,0,0,0,3,0,1,187,0,0,0,0,5,0,0,0,64,0,1,4,0,3,0,0,32,32,0,1,0,9,2,5,0,134,0,1,1225,1,0,11,0,3,0,0,0,1,1,0,1,2,1,4,0,3,0,0,4,4,0,0,0,0,0,0,2,3,26,2,0,440,0,0,0,0,2,1,43,2,0,0,0,10,0,0,1,0,0,0,0,0,0,0,3,4,17,0,0,6,2,13,0,0,2065,0,0,0,0,117,6,0,0,1,4,2,1,203,0,0,0,0,0,0,5706.0"
"Knightsbridge,4,17,17,0,0,43,14,0,2,175,7,200,17,0,0,48,14,0,12,13,10,98,0,348,13,0,0,1,1,78,1,0,0,10,59,33,30,3,36,0,0,14,107,130,0,0,4,0,14,11,6,0,0,0,93,0,0,0,0,1,11,1,174,6,3,0,20,0,0,22,32,51,0,144,0,170,54,0,51,1,22,24,77,0,188,6,7,47,0,46,665,0,3,0,220,7,2,1,0,0,0,0,0,1,0,135,76,4,0,200,19,9,0,0,0,0,128,0,14,1,4,23,0,3,8,6,283,0,0,11,12,32,7,204,0,0,112,159,0,7,3,37,105,72,4,0,0,65,1,21,1,0,7,0,4,0,0,1,0,0,0,0,90,0,33,0,15,742,202,1,51,0,326,72,0,0,0,27,8,0,33,12,0,0,28,17,0,0,8,0,0,0,38,10,95,10,202,0,1,0,695,0,0,0,0,8,0,85,122,33,55,7,0,4,21,0,10,0,0,22,67,0,2,3,242,1,0,38,7,12,2,0,0,0,0,0,190,735,2,0,141,11,494,0,0,1,0,48,0,1,19,0,37,0,9,191,38,20,4,3,28,1,2,0,0,10950.0"
"Ladbroke Grove,12,3,3,1,0,20,3,0,1,148,1,37,8,0,0,66,27,0,3,2,2,14,0,105,2,1,0,0,0,9,0,0,0,5,13,4,5,1,5,0,0,3,20,18,0,0,12,0,2,1,1,0,0,0,13,0,0,0,0,1,34,4,78,6,1,0,9,0,0,42,66,7,0,20,0,39,46,0,24,0,19,11,35,0,31,1,50,11,0,39,81,0,10,0,680,2,2,2,0,0,0,0,0,0,0,53,35,1,0,38,19,4,0,0,0,0,7,0,2,6,2,5,0,10,7,23,130,0,17,0,2,19,215,29,0,0,23,22,0,28,2,5,32,91,1,0,0,16,0,5,0,0,8,1,1,0,0,4,0,0,0,0,91,0,13,0,2,170,778,2,23,0,46,9,0,0,0,12,30,0,33,39,0,0,16,52,0,0,75,0,0,0,9,5,96,112,18,0,4,0,63,0,0,0,0,4,0,12,15,28,10,23,0,1,3,1,2,0,0,19,9,0,0,0,55,1,0,5,2,37,1,0,0,0,0,0,23,89,1,0,32,41,68,0,1,1,1,21,0,0,16,0,31,0,213,23,39,4,4,12,13,0,1,0,0,5345.0"
"Lambeth North,0,14,15,0,0,11,3,0,0,21,4,177,15,0,0,2,1,0,2,12,9,46,0,43,19,0,0,1,0,41,1,0,0,3,12,29,26,3,17,0,0,3,30,51,0,0,0,0,7,6,3,0,0,0,26,0,0,0,0,0,0,0,6,0,1,0,1,0,0,3,4,75,0,67,0,34,9,0,27,0,3,6,3,0,7,1,0,13,0,6,72,0,0,0,8,1,0,0,0,0,0,0,0,0,0,5,19,1,0,57,1,2,0,0,0,0,6,0,16,0,0,5,0,0,1,1,69,0,15,1,0,4,1,58,0,0,99,141,0,1,1,17,13,9,4,0,0,58,0,4,0,0,0,0,4,0,0,0,0,0,0,0,5,0,29,0,18,117,25,0,2,0,66,13,0,0,0,1,1,0,3,0,0,0,4,1,0,0,1,0,0,0,11,2,5,0,22,0,0,0,24,0,0,0,0,0,0,75,49,4,28,0,0,3,11,0,8,0,0,3,31,0,1,2,66,0,0,19,1,0,0,0,0,0,0,0,35,134,1,0,28,1,435,0,0,0,0,2,0,1,2,0,1,0,1,77,2,17,1,0,1,0,0,0,0,3003.0"
"Lancaster Gate,2,7,8,0,0,26,8,0,1,137,2,95,10,0,0,22,27,0,7,5,5,36,0,273,4,0,0,1,0,25,0,0,0,6,35,12,12,1,13,0,0,8,52,48,0,0,2,0,4,3,2,0,0,0,34,0,0,0,0,1,11,1,79,12,2,0,9,0,0,17,26,18,0,53,0,101,42,0,30,0,18,14,35,0,54,4,3,28,0,36,210,0,2,0,100,4,3,1,0,0,0,0,0,1,0,98,45,3,0,98,35,5,0,0,0,0,19,0,5,2,2,14,0,2,6,9,168,0,45,17,4,0,7,75,0,0,53,57,0,11,2,13,153,56,2,0,0,31,0,12,0,0,14,0,2,0,0,1,0,0,0,0,169,0,17,0,5,441,308,0,23,0,120,23,0,0,0,12,12,0,114,6,0,0,17,8,0,0,12,0,0,0,19,6,179,4,39,0,1,0,109,0,0,0,0,4,0,30,38,26,27,3,0,2,7,0,4,0,0,17,24,0,1,1,144,1,0,14,4,5,1,0,0,0,0,0,60,232,1,0,84,16,175,0,0,1,1,22,0,0,15,0,17,0,14,60,72,9,3,5,13,0,1,0,0,5712.0"
"Latimer Road,8,1,1,1,0,7,1,0,0,53,0,13,3,0,0,41,10,0,1,1,1,5,0,38,1,1,0,0,0,3,0,0,0,2,5,2,2,0,2,0,0,1,7,7,0,0,8,0,1,0,0,0,0,0,5,0,0,0,0,0,21,2,49,2,0,0,6,0,0,15,24,3,0,7,0,14,16,0,8,0,7,4,22,0,20,1,31,4,0,14,29,0,7,0,427,1,1,1,0,0,0,0,0,0,0,22,13,0,0,14,7,1,0,0,0,0,3,0,1,2,1,2,0,7,2,8,47,0,9,200,1,7,0,10,0,0,8,8,0,10,1,2,11,33,0,0,0,6,0,2,0,0,3,1,0,0,0,2,0,0,0,0,33,0,5,0,1,61,280,1,14,0,17,3,0,0,0,8,11,0,12,24,0,0,6,33,0,0,27,0,0,0,3,2,35,71,12,0,3,0,40,0,0,0,0,2,0,4,5,10,4,14,0,0,1,0,1,0,0,7,3,0,0,0,20,0,0,2,1,23,0,0,0,0,0,0,8,32,0,0,12,15,24,0,0,0,0,13,0,0,6,0,19,0,77,8,14,1,1,4,8,0,0,0,0,2453.0"
"Leicester Square,1,40,42,0,0,98,25,0,4,181,7,515,43,1,0,11,7,0,23,31,26,238,1,361,30,0,1,3,1,81,2,0,0,24,108,77,70,8,87,0,0,25,284,314,0,0,1,0,14,12,7,0,1,0,247,0,0,0,0,1,3,0,41,3,5,1,5,0,0,22,33,119,0,349,0,313,87,0,117,1,23,55,18,0,44,11,2,120,0,48,593,0,1,0,52,13,1,1,0,0,0,0,0,3,0,32,173,8,0,532,8,20,0,0,0,0,52,0,32,2,1,43,0,1,8,6,645,0,127,11,28,33,4,0,1,0,287,373,0,8,8,89,109,75,11,0,0,168,1,38,1,0,3,0,10,0,0,0,0,0,0,0,38,0,85,0,35,992,209,0,12,0,561,64,0,1,0,6,8,0,26,3,0,0,37,4,0,0,8,0,0,0,102,22,41,2,110,0,0,0,164,0,0,0,0,2,0,199,188,34,147,2,0,10,22,0,24,0,0,23,161,0,2,3,620,3,0,92,12,3,4,0,0,0,1,0,169,655,5,0,260,11,1156,0,0,1,0,11,0,2,20,0,9,0,9,295,16,49,4,3,7,0,4,0,0,14853.0"
"Leyton,0,29,58,0,0,17,1,0,0,5,1,188,23,117,4,0,0,2,1,18,139,29,0,8,6,0,0,76,0,6,73,7,0,2,5,111,815,538,25,0,0,1,21,8,0,1,0,0,1,1,1,0,0,0,6,0,1,3,1,0,0,0,1,0,0,110,0,0,0,1,1,11,0,10,1,13,6,1,43,0,1,4,0,83,1,0,0,3,1,3,11,0,0,6,1,1,0,0,0,0,0,0,0,0,0,1,12,0,0,21,0,1,0,0,0,0,1,0,2,0,0,2,0,0,0,0,45,0,2,0,2,1,0,9,0,751,198,90,5,0,1,20,2,2,250,0,0,90,0,2,0,27,0,0,266,0,0,0,0,0,0,0,1,0,46,0,3,23,5,0,0,0,10,2,0,104,0,0,0,0,1,0,0,49,1,0,0,2,0,0,0,0,4,2,1,0,3,101,0,0,3,0,0,0,136,0,0,14,7,1,30,0,0,84,2,0,7624,0,0,1,9,0,0,0,15,0,0,67,1,0,0,0,0,4,101,0,5,19,0,111,7,0,63,0,0,0,0,0,0,373,0,0,0,0,0,11,0,161,0,0,0,0,0,61,0,13733.0"
"Leytonstone,0,21,41,0,0,12,1,0,0,3,0,133,17,83,14,0,0,2,1,13,98,21,0,6,4,0,0,54,0,4,52,24,0,1,3,79,577,381,18,0,0,1,15,6,0,3,0,0,1,1,0,0,0,0,4,0,0,2,4,0,0,0,1,0,0,78,0,0,0,0,1,8,0,7,4,9,4,5,30,0,0,3,0,273,1,0,0,2,2,2,8,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,15,0,1,0,0,0,0,1,0,2,0,0,1,0,0,0,0,32,0,2,0,1,1,0,7,1145,0,140,64,18,0,0,14,2,1,177,0,0,64,0,1,0,87,0,0,189,0,0,0,0,0,0,0,1,0,32,0,2,16,4,0,0,0,7,1,0,74,0,0,0,0,0,0,0,161,1,0,0,6,0,0,0,0,3,1,1,0,2,333,0,0,2,0,0,0,447,0,0,10,5,1,21,0,0,60,1,0,5401,0,0,0,7,0,0,0,11,0,0,48,0,0,0,0,0,3,72,0,4,14,0,365,5,0,45,0,0,0,0,0,0,264,0,0,0,0,0,8,0,114,0,0,0,0,0,202,0,11888.0"
"Liverpool Street,1,1373,1466,0,0,846,53,1,16,230,26,9431,1172,26,0,12,9,1,49,377,889,839,4,413,309,0,3,115,2,303,56,0,0,83,232,987,1423,168,729,0,0,54,1051,371,0,0,1,0,54,43,25,0,2,2,286,0,0,1,0,1,3,0,44,3,11,24,5,0,0,28,42,551,0,489,0,669,306,0,2159,3,29,193,20,2,47,24,2,146,0,147,525,0,1,0,55,28,1,1,0,0,0,0,0,6,0,34,610,17,0,1076,9,70,0,0,0,0,46,0,120,2,1,92,0,1,10,8,2270,0,112,15,77,38,6,464,36,17,0,4533,0,10,26,574,125,95,375,0,0,4520,3,81,1,1,4,0,195,0,0,0,0,0,0,0,44,0,2296,0,129,1133,265,0,13,0,481,95,0,23,0,7,10,0,30,3,0,1,43,4,0,0,10,0,0,0,206,79,46,3,163,2,0,0,175,0,0,1,3,2,1,688,355,43,1487,2,0,330,83,0,831,0,0,29,272,0,7,11,755,11,0,1941,27,3,15,0,0,1,22,0,251,970,19,2,342,14,3159,0,0,1,0,12,0,83,25,0,9,0,12,556,19,1696,5,4,7,0,13,1,0,64154.0"
"London Bridge,2,700,747,0,0,554,35,1,10,247,61,9082,767,13,0,19,10,0,32,870,453,532,2,493,714,0,2,58,1,699,29,0,0,55,152,2151,1971,183,372,0,0,35,1012,592,0,0,2,0,125,100,58,0,1,4,306,0,0,0,0,1,4,1,70,4,7,12,8,0,0,31,45,1271,0,779,0,438,200,0,1412,2,32,126,31,1,75,16,3,149,0,96,837,0,1,0,88,19,1,1,0,0,0,0,0,4,0,54,399,11,0,1036,11,45,0,0,0,0,74,0,276,2,2,60,0,1,11,8,1485,0,179,16,123,46,6,673,18,8,5067,0,0,10,17,293,149,102,191,0,0,2957,6,53,1,0,4,0,270,0,0,1,0,0,0,0,53,0,1502,0,299,1355,286,0,20,0,767,152,0,12,0,11,11,0,35,5,0,1,51,7,0,0,11,0,0,0,198,52,56,4,260,1,1,0,279,0,0,2,2,3,1,1588,566,46,1432,3,0,168,192,0,424,0,0,31,360,0,17,26,768,7,0,989,17,5,10,0,0,0,11,0,400,1546,13,1,322,15,5037,0,0,1,0,19,0,42,27,0,15,0,13,886,22,865,6,4,11,0,9,1,0,64034.0"
"Loughton,0,1,2,0,0,1,0,0,0,0,0,6,1,4,4,0,0,0,0,1,4,1,0,0,0,0,0,2,0,0,2,913,0,0,0,3,26,17,1,0,0,0,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,706,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,872,0,0,4,1,0,0,0,0,12,0,0,0,0,10,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,51,110,6,3,0,0,0,1,0,0,8,0,0,3,0,0,0,9,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,23,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,332,0,0,0,0,0,1,0,0,3,0,0,239,0,0,0,0,15,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,1,0,16,0,0,2,0,0,0,0,0,0,12,0,0,0,0,0,0,0,5,0,0,0,0,0,811,0,4400.0"
"Maida Vale,1,3,3,0,0,16,3,0,1,120,1,30,6,0,0,10,22,0,2,1,2,11,0,86,1,0,0,0,0,8,0,0,0,4,11,4,4,0,4,0,0,3,16,15,0,0,1,0,1,1,1,0,0,0,11,0,0,0,0,1,5,0,35,5,0,0,4,0,0,34,54,6,0,17,0,32,37,0,19,0,15,9,16,0,24,1,3,9,0,32,66,0,1,0,44,1,1,11,2,0,0,0,0,0,0,43,29,1,0,31,15,3,0,0,0,0,6,0,2,26,1,4,0,1,5,103,106,0,14,35,1,15,13,23,0,0,18,18,0,0,1,4,26,74,1,0,0,13,0,4,0,0,6,0,1,0,1,0,0,0,0,0,74,0,11,0,2,138,633,0,10,0,38,7,0,0,0,5,137,0,27,2,0,0,13,3,0,0,24,0,0,0,7,4,78,7,14,0,0,0,48,0,0,0,0,2,0,9,12,23,9,1,0,1,2,5,2,0,0,15,8,0,0,0,45,1,0,4,1,2,1,0,0,0,0,0,19,73,1,0,26,93,55,0,5,0,0,10,0,0,13,0,7,0,28,19,31,3,3,55,6,0,1,0,0,3404.0"
"Manor House,0,12,13,0,0,76,12,38,91,51,1,106,30,0,0,1,2,0,11,4,8,18,40,50,3,0,88,1,1,6,0,0,0,120,51,10,13,2,6,0,0,12,50,23,0,0,0,0,1,1,0,3,0,0,25,0,0,0,0,0,0,0,4,0,2,0,0,0,0,6,9,9,0,26,0,148,68,0,91,1,7,2055,2,0,4,5,0,21,0,32,51,0,0,0,4,6,0,0,0,0,0,0,0,1,0,4,1003,4,0,93,1,183,0,0,0,0,4,0,2,0,0,20,0,0,2,2,501,0,11,3,2,5,1,40,0,0,87,51,0,2,0,7,15,21,3,0,0,61,0,18,0,0,1,0,2,0,0,0,0,0,0,0,7,6,52,0,3,138,58,0,1,0,41,6,0,0,0,1,2,0,4,0,0,0,5,0,0,0,2,0,0,0,34,839,7,1,9,0,0,0,14,0,0,0,0,0,32,15,14,10,26,0,0,3,2,0,7,0,0,6,12,0,0,0,66,116,0,17,6,0,461,0,0,0,0,0,15,56,204,0,75,3,85,0,0,0,0,1,0,1,5,0,1,0,3,22,3,15,1,1,1,0,400,0,0,8596.0"
"Mansion House,0,112,115,0,0,38,5,0,1,41,3,426,53,2,0,3,2,0,5,17,40,363,0,82,14,0,0,9,0,30,4,0,0,5,22,78,112,13,244,0,0,5,59,99,0,0,0,0,5,4,3,0,0,0,51,0,0,0,0,0,1,0,9,1,1,2,1,0,0,5,8,45,0,130,0,65,18,0,98,0,5,11,4,0,10,2,0,25,0,11,135,0,0,0,12,3,0,0,0,0,0,0,0,1,0,7,36,2,0,110,2,4,0,0,0,0,12,0,12,0,0,9,0,0,2,1,133,0,29,3,11,8,1,112,3,1,449,205,0,2,2,0,25,17,30,0,0,204,0,8,0,0,1,0,15,0,0,0,0,0,0,0,9,0,104,0,13,226,48,0,3,0,128,19,0,2,0,1,2,0,6,1,0,0,8,1,0,0,2,0,0,0,21,5,9,1,32,0,0,0,37,0,0,0,0,0,0,74,70,8,67,0,0,26,8,0,65,0,0,5,118,0,1,1,128,1,0,256,3,1,1,0,0,0,2,0,50,192,1,0,54,3,431,0,0,0,0,3,0,7,4,0,2,0,2,110,4,134,1,1,2,0,1,0,0,6639.0"
